wavelength,Back_EunCamf,Belly_EunCamf,Breast_EunCamf,Crissum_EunCamf,Crown_EunCamf,DorTail_EunCamf,Rump_EunCamf,Throat_EunCamf,WingTip_EunCamf
637.23,13.9349333333,31.591,25.4995333333,32.3129333333,12.9401333333,16.2209333333,15.7149333333,27.5619333333,13.0511333333
637.56,14.1116666667,31.7227333333,25.6598,32.4774,13.0684666667,16.3599333333,15.8726,27.6894333333,13.18
637.90,14.1512,31.744,25.687,32.5136666667,13.1218666667,16.4367333333,15.9672666667,27.7357,13.2553333333
638.23,14.1738666667,31.7744666667,25.7002666667,32.5552666667,13.1626666666,16.4618,15.9196666667,27.7405,13.2766
638.56,14.2390666667,31.8548,25.7761333333,32.6303333333,13.2032666667,16.538,15.9975333333,27.7985333333,13.3623333333
638.89,14.3356,31.9832666667,25.8566666667,32.7604666667,13.3211333333,16.6922666667,16.1154666667,27.8845666667,13.4268666667
639.22,14.4604666667,32.0724,25.932,32.859,13.4450666667,16.811,16.2491333333,28.0026,13.4996
639.55,14.5368666667,32.0892,25.9788666667,32.9147333333,13.5145333333,16.8731333333,16.3572,28.0612,13.5433333333
639.88,14.5476,32.1544666667,26.0662666667,33.0303333333,13.5390666667,16.9685333333,16.3820666667,28.1612666667,13.5630666667
640.21,14.6034,32.1681333333,26.1016,33.1019333333,13.5546,17.0232,16.4385333333,28.2082,13.6321333333
640.54,14.6481333333,32.2881333333,26.2068,33.1867333333,13.641,17.0857333333,16.4974666667,28.2532333333,13.7442666667
640.87,14.7648,32.3843333333,26.3364666667,33.2546666667,13.7622666667,17.1598,16.5676,28.3397,13.8356666667
641.20,14.7187333333,32.3022666666,26.2063333333,33.0982666667,13.7406666667,17.1104666667,16.5308,28.2322666667,13.8227333333
641.53,14.7272666667,32.3,26.217,33.0796666667,13.726,17.1071333333,16.4762,28.1891666667,13.8614666667
641.87,14.7646666667,32.3640666667,26.3142666667,33.1848,13.7822666667,17.2268,16.5862,28.2608666667,13.9636
642.20,14.7944666667,32.447,26.3813333333,33.1758,13.7973333333,17.3062,16.607,28.3160666667,14.019
642.53,14.8612666667,32.5726,26.4709333333,33.2750666667,13.8535333333,17.4167333333,16.7108666667,28.4285,14.1376
642.86,14.8341333333,32.5216666667,26.4413333333,33.2188666666,13.8087333333,17.3809333333,16.6746,28.3522666667,14.1534
643.19,14.8604666667,32.6431333333,26.542,33.29,13.8633333333,17.4832,16.711,28.4001666667,14.2633333334
643.52,14.7567333333,32.5818666667,26.4046,33.1600666667,13.8126666667,17.3596666667,16.6557333333,28.3258666667,14.2204666667
643.85,14.7618666667,32.5693333334,26.3772666667,33.1418,13.7853333333,17.3192666667,16.6459333333,28.2381333333,14.2264
644.18,14.7524666667,32.4946666667,26.3320666667,33.1115333333,13.7878,17.2987333333,16.687,28.2122333333,14.1872
644.51,14.6749333333,32.4408,26.2805333333,33.0128,13.7347333333,17.2375333333,16.6206666667,28.1706333333,14.1770666667
644.84,14.7267333333,32.5924666667,26.3937333333,33.1476666666,13.7650666667,17.327,16.6990666667,28.2974666667,14.2522666667
645.17,14.7982666667,32.6683333333,26.4194,33.1630666667,13.8588,17.3770666667,16.8113333333,28.3761333333,14.2874666666
645.50,14.8358666667,32.7558,26.4035333333,33.1828,13.8594666667,17.3862666667,16.8484666667,28.4195,14.3128666667
645.83,14.8088,32.692,26.3684666667,33.1787333333,13.8324666667,17.3444666667,16.8342,28.3572333333,14.2832
646.16,14.6868,32.5002666667,26.1974,33.0632,13.6343333333,17.1766,16.6828666667,28.1909,14.0868
646.49,14.7647333333,32.5338666667,26.2798666667,33.1275333333,13.6980666667,17.2318,16.7741333333,28.3110666667,14.1852
646.82,14.7833333333,32.6296666667,26.3034666667,33.1787333333,13.6698666667,17.2318,16.7821333333,28.3300333333,14.2292
647.15,14.8132,32.6192666667,26.3233333333,33.1956,13.6892666667,17.2392,16.8124,28.2984333333,14.2314666667
647.48,14.8035333333,32.6404666667,26.3416,33.2312,13.6893333333,17.2904666667,16.8595333334,28.3315666667,14.2298666667
647.81,14.7182,32.6638666667,26.2984666667,33.201,13.5422666667,17.2264,16.7674,28.2649,14.1619333333
648.14,14.6394,32.6101333333,26.2476,33.2237333333,13.4399333333,17.1888666667,16.7244,28.2125,14.1368666667
648.47,14.479,32.4498,26.1363333333,33.0429333333,13.3013333333,17.0823333333,16.6189333333,28.089,14.0477333333
648.80,14.3964,32.3581333333,26.0714,33.0487333333,13.1694,17.0215333333,16.5291333333,28.0497,13.9815333333
649.13,14.2860666667,32.214,25.9018666667,32.8413333333,13.0510666667,16.8992666667,16.3865333333,27.9338666667,13.9019333333
649.46,14.2480666667,32.1663333333,25.8535333333,32.8054666667,13.0028666667,16.8419333333,16.3543333333,27.9076,13.8922
649.79,14.3312,32.3038,25.9435333333,32.8555333333,13.1234666667,16.9135333333,16.4776,28.0313,13.987
650.11,14.269,32.3535333333,25.8901333333,32.8488,13.0500666667,16.8669333333,16.4399333333,27.9334333333,13.9122
650.44,14.3055333333,32.3001333333,25.8074,32.8104666666,13.0555333333,16.8451333333,16.4316,27.8839666667,13.8722
650.77,14.3030666667,32.3078,25.76,32.7818,12.9650666667,16.8449333333,16.379,27.8806666667,13.9026666667
651.10,14.2786666667,32.4004666667,25.7572,32.7186,13.0188666667,16.8832666667,16.3159333333,27.9338666667,13.9202666667
651.43,14.3012,32.3487333333,25.7728666667,32.7339333333,13.0379333333,16.8937333333,16.3404,27.911,13.9604666667
651.76,14.4290666667,32.5108666667,25.8808,32.8892666667,13.1193333333,17.0074666667,16.4860666667,28.0089333333,14.0638666667
652.09,14.6126,32.6734,25.9943333333,33.1082,13.2957333334,17.1941333333,16.6514666667,28.1811666666,14.1986
652.42,14.6258,32.6595333334,26.0416666667,33.1038,13.3103333333,17.2152666667,16.6878,28.1515666667,14.1823333333
652.75,14.5870666667,32.6329333333,26.1022,33.2612,13.2426666667,17.1716,16.6804666667,28.1162333333,14.1222666667
653.08,14.5339333333,32.5536,26.0452666666,33.1918,13.2062666667,17.1288,16.6526,28.0746333333,14.0146
653.41,14.4218,32.3898666667,25.9323333333,33.0288,13.1111333333,17.0193333333,16.5238,27.9078,13.9447333333
653.74,14.3858666667,32.3887333333,25.9550666667,32.9810666667,13.0903333333,17.0338,16.4916666667,27.8965666667,13.9926666667
654.06,14.2646,32.2568,25.8909333333,32.8504666667,13.0206666667,16.962,16.4031333333,27.8066666667,13.9343333333
654.39,14.2296666667,32.2574666667,25.8729333333,32.8412,12.9956,16.9252666667,16.3633333333,27.7170666667,13.9156
654.72,14.1916666667,32.1321333333,25.8359333333,32.7922666667,12.9534,16.8897333333,16.417,27.6542,13.8964666667
655.05,14.235,32.1513333333,25.8442,32.7625333333,12.9684666667,16.9702666667,16.4366666667,27.7392333333,13.9454
655.38,14.1286,31.9868666667,25.6853333333,32.6431333333,12.9174666667,16.8705333333,16.2823333333,27.6312666666,13.8470666667
655.71,14.0138,31.9538,25.6503333334,32.5675333333,12.774,16.7548666667,16.1667333333,27.5133,13.7577333333
656.04,14.0030666667,32.0304,25.6262,32.5608,12.7856,16.7416,16.1916666667,27.5772333333,13.7797333333
656.37,13.9828,32.0335333333,25.6099333333,32.4492,12.7819333333,16.7916666667,16.1941333333,27.6103,13.8056666667
656.69,13.9180666667,32.0668666667,25.5415333333,32.4594,12.6804,16.7533333334,16.0956666667,27.5284,13.7350666667
657.02,13.8408,32.0324666667,25.4474666667,32.4257333333,12.5400666667,16.6748666667,15.9485333333,27.4866666667,13.6775333333
657.35,13.7965333333,31.977,25.3565333333,32.3139333333,12.4546666667,16.6021333333,15.8222,27.3762666667,13.5627333333
657.68,13.8397333333,32.0370666667,25.4089333333,32.3787333333,12.4648666667,16.6704,15.8651333333,27.4337333333,13.5757333333
658.01,13.8118,32.0918666667,25.4225333334,32.4572666667,12.4791333333,16.7414,15.8550666667,27.4830666667,13.534
658.34,13.7603333333,32.0555333333,25.3616666667,32.4198666667,12.3966,16.6513333333,15.6914666667,27.3900666667,13.4569333333
658.66,13.7627333333,32.1238,25.4076666667,32.5247333333,12.3969333333,16.7002666667,15.6803333333,27.3679,13.4417333333
658.99,13.7793333333,32.156,25.4450666667,32.4684,12.3674666667,16.7238666667,15.7272,27.3355666667,13.4804666666
659.32,13.7843333334,32.1816,25.4276666667,32.4607333333,12.3548666667,16.7206666667,15.7324666667,27.3555666667,13.4976666667
659.65,13.7226,32.1644666667,25.4318666667,32.4120666667,12.2720666667,16.7131333333,15.6783333333,27.2862666667,13.4236
659.98,13.7672,32.2181333333,25.4570666667,32.4718,12.293,16.721,15.6742666667,27.2700333333,13.4075333333
660.31,13.8092666667,32.2333333333,25.5477333333,32.4968666667,12.3402,16.7777333334,15.7088,27.3167,13.512
660.63,13.8881333333,32.3374,25.664,32.6075333333,12.4219333334,16.8720666667,15.8001333333,27.3690666667,13.587
660.96,13.8292666667,32.3101333334,25.6338666667,32.6560666667,12.3664666667,16.8562666667,15.7991333333,27.3268666667,13.5667333333
661.29,13.7868666667,32.3604,25.5975333333,32.6734666667,12.2956666667,16.7886,15.7614,27.3117333333,13.4977333333
661.62,13.8711333333,32.3104666666,25.6762666667,32.6270666667,12.3045333333,16.7874,15.8338,27.3151,13.5869333333
661.94,13.8222666667,32.3540666667,25.6874,32.6393333333,12.2484666667,16.7845333333,15.8825333333,27.3233,13.5856666667
662.27,13.7482,32.3606,25.626,32.5298666667,12.2092,16.6516,15.8558,27.2967666667,13.4916
662.60,13.7753333333,32.4662,25.7069333333,32.6265333333,12.2340666667,16.6438666667,15.8676666667,27.3765666667,13.4728666666
662.93,13.7728666666,32.4320666667,25.6984,32.6044,12.267,16.6116666667,15.8262666666,27.3435333333,13.4289333333
663.26,13.8568,32.5202666667,25.7301333333,32.7231333333,12.3349333333,16.665,15.8736666667,27.4302333333,13.5678666667
663.58,13.88,32.5040666667,25.7242666667,32.6870666667,12.3320666667,16.6812,15.8186,27.4474,13.5938
663.91,13.9104,32.5814666667,25.7033333333,32.7252666667,12.3388666667,16.7160666667,15.881,27.5377666667,13.5654666667
664.24,13.9764666667,32.6462666667,25.8090666667,32.7558666667,12.4242666667,16.791,15.9735333333,27.6638666667,13.6929333333
664.57,14.0084666667,32.7031333333,25.8274666667,32.7288666667,12.4517333333,16.8092666667,16.0062,27.7056666667,13.7172666667
664.89,14.1122,32.7088666667,25.9534,32.7515333333,12.5856,16.9420666667,16.0859333333,27.7929333333,13.8111333333
665.22,13.9480666667,32.5934,25.7604,32.6077333333,12.4576,16.7918666667,15.9151333333,27.7199333334,13.6094
665.55,14.1048,32.718,25.8655333333,32.6804,12.5923333333,16.9365333333,15.9764666667,27.8149333333,13.7086666667
665.87,14.2611333333,32.7725333334,25.9794,32.7634,12.6853333333,17.0762666667,16.0291333333,27.9117333333,13.886
666.20,14.1345333333,32.7168,25.8834666667,32.6968666667,12.6252666667,17.0054,15.8993333333,27.8739666667,13.8130666666
666.53,14.2346,32.7901333333,26.0217333333,32.7890666667,12.7070666667,17.1532666667,16.0401333333,27.9890666667,13.9416666667
666.86,14.2543333334,32.7507333333,26.0134,32.834,12.7860666667,17.1881333333,16.0450666667,27.9704666667,13.9990666667
667.18,14.2818666667,32.8747333333,26.0964666667,32.9647333333,12.8442,17.2420666666,16.1456666667,28.0591333333,14.0936666667
667.51,14.231,32.835,26.1273333333,32.967,12.7888,17.2257333333,16.1040666667,27.9917333333,14.1123333333
667.84,14.103,32.7709333333,26.0494666667,32.9171333333,12.7151333333,17.1916,16.0503333333,27.9537333333,13.9576666667
668.16,14.2064,32.852,26.1880666667,33.1066,12.7982666667,17.3063333333,16.0902666667,28.1246666667,14.0578666667
668.49,14.0798666667,32.7966666667,26.0306666667,32.9722,12.7093333333,17.2141333333,16.0207333333,27.9428666667,14.0367333333
668.82,14.3283333333,32.9961333333,26.2812666667,33.167,12.8797333333,17.4814666667,16.2486,28.1210666667,14.2852666667
669.14,14.3810666667,33.0254,26.3174666667,33.3282,12.9098,17.5386666667,16.3268666667,28.2107666667,14.3786
669.47,14.3943333333,33.0219333333,26.3156666667,33.3772,12.9364,17.5899333333,16.4272666667,28.1916,14.4338666667
669.80,14.4153333333,32.9176666667,26.315,33.3014666667,12.9737333333,17.5883333333,16.4796666667,28.1306666667,14.4930666667
670.13,14.3868666667,32.8679333333,26.2576666667,33.2924,12.9199333333,17.5316,16.3938666667,28.0647,14.5379333333
670.45,14.4292666667,32.9733333333,26.3198,33.3132,12.9268666667,17.576,16.4564,28.0901,14.5991333333
670.78,14.5786,33.0068,26.4256,33.3721333333,13.0623333333,17.6972,16.6034666667,28.1513,14.6803333334
671.10,14.8179333333,33.2459333333,26.6141333334,33.5508666667,13.3234,17.9039333333,16.8470666667,28.3519,14.8686666667
671.43,14.9668,33.3134666667,26.7027333333,33.6206666667,13.4063333334,17.9882,16.9327333334,28.4137333333,15.0145333333
671.76,14.8958,33.2187333334,26.6367333333,33.4750666667,13.3706666667,17.9215333333,16.8696666667,28.3242,14.9338666667
672.08,14.9871333333,33.2188666667,26.7298666667,33.5246666667,13.4404,18.0000666666,16.8928666667,28.3951,14.957
672.41,14.9186666667,33.2814666667,26.6916666667,33.64,13.4668,17.9866,16.896,28.4164666667,14.9464
672.74,14.8524666667,33.2356,26.7038666667,33.485,13.4282,17.9358666666,16.8952666666,28.3339333333,14.8869333334
673.06,14.9045333333,33.3644,26.8047333333,33.6227333333,13.4590666667,17.9758666667,16.9392,28.4614666667,14.8819333333
673.39,15.0059333333,33.5150666667,26.8700666667,33.8236666667,13.5342,18.1589333333,17.0306666667,28.5769333333,14.9538
673.72,15.1147333333,33.6833333333,27.009,34.022,13.6756,18.2845333333,17.1696666667,28.7849,14.9573333333
674.04,15.1,33.5666,26.9861333333,33.9493333333,13.6604,18.2621333333,17.1247333333,28.7383,14.9106
674.37,14.9765333333,33.4174666667,26.8851333333,33.8120666667,13.6140666667,18.2064,16.9951333334,28.6689333333,14.8951333333
674.69,14.8276,33.2738,26.7828666666,33.7393333333,13.5195333334,18.0776,16.8596666667,28.5740333333,14.8056666667
675.02,14.8891333333,33.3161333333,26.8557333333,33.787,13.5894,18.1192666666,16.9338,28.5495,14.9416666667
675.35,15.0514666667,33.4023333333,27.0234,33.9107333333,13.7798,18.3184,17.1862666667,28.7160333333,15.107
675.67,15.0958,33.4413333333,27.1182,34.0544,13.8210666667,18.4001333333,17.2858,28.7887333333,15.1963333334
676.00,15.1657333333,33.4045333333,27.1924666667,34.0379333333,13.8915333334,18.4938666667,17.3651333333,28.8869333333,15.2551333333
676.32,15.3051333333,33.4535333333,27.2977333333,34.2124,14.0761333333,18.6374666667,17.4218,29.0079,15.3591333333
676.65,15.359,33.4522,27.3025333333,34.1706,14.1744666667,18.7236666666,17.4079333333,29.1179666667,15.4040666667
676.97,15.5459333333,33.5600666667,27.5045333333,34.2860666667,14.3654666667,18.9204666667,17.6123333333,29.3042666667,15.5784666667
677.30,15.6142,33.5948666667,27.5728666666,34.2376666667,14.4538666667,19.022,17.689,29.2790333334,15.7115333333
677.63,15.6896,33.6973333333,27.6882666667,34.3316666667,14.528,19.1336,17.8506,29.4476,15.7192666667
677.95,15.7262,33.8128,27.7876,34.4094,14.5477333333,19.1802666667,17.9440666667,29.5892333333,15.7087333333
678.28,15.8056666667,33.8554,27.8374,34.4742666667,14.5826666667,19.2941333333,18.0406,29.7064333333,15.7892666667
678.60,15.7888666667,33.9074,27.8396666667,34.5474,14.5732666667,19.3508,18.0296,29.7891666667,15.7857333333
678.93,15.7044,33.8466,27.6822,34.4436666666,14.4746666667,19.2388,17.9356,29.6545,15.8032666667
679.25,15.7994666667,33.956,27.7269333333,34.5258666667,14.5179333333,19.3050666667,17.9858,29.7171333333,15.8732
679.58,15.7995333333,33.9829333333,27.7117333334,34.5258666667,14.5582,19.2818,17.9885333333,29.6552666667,15.9298
679.90,15.8414,33.9795333333,27.6935333333,34.4456,14.5878,19.2628666667,18.02,29.7005666667,15.9742
680.23,15.8235333333,33.9051333333,27.701,34.4,14.5384,19.2396,18.0492,29.6093666667,16.0183333334
680.55,15.7729333333,33.8627333333,27.6671333334,34.3092666667,14.4727333333,19.1518,17.9884,29.4993333333,16.0166666667
680.88,15.6072,33.6262666667,27.4416666667,34.1252666667,14.2223333333,18.9682,17.7678,29.2883,15.8223333333
681.20,15.6698,33.6214,27.4793333333,34.1561333333,14.2880666667,18.9955333333,17.7317333333,29.2466,15.9044666667
681.53,15.6167333333,33.5710666667,27.4357333333,34.0701333333,14.2882,18.9658,17.693,29.1109333333,15.9008
681.85,15.5728,33.5694666667,27.3877333333,34.0062666667,14.2586666667,18.9396666667,17.6256,29.0591333333,15.9298
682.18,15.6834,33.5572,27.4316,33.9424666667,14.4155333333,19.0037333333,17.7365333333,29.0836333333,16.0493333333
682.50,15.7972,33.7089333333,27.6286666667,34.0756666667,14.6054666667,19.1641333333,17.8611333333,29.2909333333,16.1263333333
682.83,15.8418,33.6654,27.7010666667,34.0442,14.688,19.1993333333,17.9184666667,29.3519,16.1900666667
683.15,15.7876666667,33.5092,27.6478,33.8998,14.5894,19.0809333333,17.8679333333,29.2503,16.0867333333
683.48,15.6891333333,33.4369333333,27.6013333333,33.8506666667,14.4719333333,19.0556,17.8038,29.0750666667,16.0294
683.80,15.6213333333,33.3905333333,27.5160666667,33.7557333333,14.4291333334,19.0283333333,17.7270666667,29.0153666667,15.9649333333
684.13,15.5038666667,33.2426666666,27.4374,33.6478666667,14.3650666667,18.9464666667,17.6207333333,28.8907333333,15.7703333333
684.45,15.6090666667,33.4032,27.5944,33.7408,14.5914666667,19.0713333333,17.8252666667,29.0730666667,15.9543333333
684.78,15.4887333333,33.3092,27.4000666667,33.6424666667,14.4843333333,18.9733333333,17.7444,29.0488333333,15.8228
685.10,15.6568,33.4251333333,27.5172666667,33.7859333333,14.6253333333,19.1380666667,17.85,29.1733,16.0166
685.43,15.922,33.5606666667,27.7884666667,33.9074,14.9016666667,19.3732666667,18.1197333333,29.2873,16.1804
685.75,15.8641333333,33.5582666667,27.8076666667,33.91,14.861,19.3458,18.082,29.2299,16.1004
686.08,15.8464666667,33.4695333333,27.7124666667,33.8147333333,14.7255333333,19.1884,17.9635333333,29.0828333333,15.9891333333
686.40,15.6743333333,33.3715333333,27.5928666667,33.7414666667,14.6113333333,19.0336666667,17.7831333333,29.0355,15.8637333333
686.72,15.9068,33.6288666667,27.7940666667,34.0146666666,14.8792,19.3466,17.9580666667,29.2871333333,16.0919333333
687.05,15.8652,33.6293333333,27.7623333333,33.9785333333,14.8668,19.3085333333,17.9437333333,29.3393333333,16.0436
687.37,15.8981333333,33.6344,27.7856,33.9923333333,14.8924666667,19.3205333333,17.9955333333,29.4036333333,16.1073333333
687.70,15.9798,33.6994,27.7942666667,34.0454,14.8910666667,19.3392,18.0044,29.5118333333,16.2355333333
688.02,16.0536,33.8562,27.8527333333,34.2306666667,14.9611333334,19.4400666667,18.0844666667,29.6036333333,16.3015333333
688.34,15.996,33.8318,27.8664,34.1794,14.9001333333,19.3967333333,18.0229333333,29.5261,16.3318666667
688.67,15.9418666667,33.7100666667,27.7042,34.0619333333,14.7553333333,19.3340666667,18.0052,29.4778,16.2488
688.99,15.7748,33.5724,27.5203333333,33.9460666667,14.5684666667,19.1877333333,17.8104666667,29.3354666667,16.1276666667
689.32,15.7075333333,33.4518,27.3881333333,33.8765333333,14.4566666667,19.1074666667,17.6626666667,29.2418,16.0676
689.64,15.7502666666,33.5124,27.4514,33.9617333333,14.5234,19.2133333333,17.6911333333,29.2733333333,16.1977333333
689.96,15.8092,33.5822666666,27.483,33.935,14.5285333333,19.3511333333,17.7812666667,29.2543,16.2666666667
690.29,15.6116,33.3771333333,27.2977333333,33.6295333333,14.2219333334,19.1256,17.5753333333,29.0201333333,16.0859333333
690.61,15.6921333333,33.3753333333,27.3464666667,33.7113333333,14.2379333333,19.2554,17.6504,29.0593,16.2251333333
